,Nz,figure,height,id,maxX,maxY,maxZ,minX,minY,minZ,oid,width,gabasynapse,glutsynapse,shaft,ConsensusNotSynapse,nofigure,edgesynapse,enface synapse,PSD positive,comments FC,comments MN
681,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1927.png,312.0,681,8440.0,8543.0,46,8060.0,8232.0,39,1927,381.0,0,TRUE,0,0,FALSE,,,,,
682,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1929.png,305.0,682,8331.0,8526.0,51,7926.0,8222.0,45,1929,406.0,0,TRUE,0,0,FALSE,,,,,
683,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1931.png,305.8,683,8359.5,9012.8,51,7915.9,8708.0,47,1931,444.5,1,FALSE,1,0,FALSE,,,,,
684,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1933.png,358.6,684,8879.0,9044.6,51,8480.0,8687.0,46,1933,400.0,0,TRUE,0,0,FALSE,,,,,
685,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1935.png,311.0,685,9205.0,9111.0,48,8802.0,8801.0,39,1935,404.0,0,TRUE,0,0,FALSE,,,,,
686,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1937.png,362.0,686,8398.0,9224.0,39,8026.0,8863.0,36,1937,373.0,0,TRUE,0,1,FALSE,,,,,
687,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1939.png,328.0,687,8409.0,9188.0,44,8026.0,8861.0,39,1939,384.0,0,TRUE,1,1,FALSE,,,,,
688,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1941.png,383.0,688,8416.0,9228.0,38,8082.0,8846.0,32,1941,335.0,0,TRUE,0,0,FALSE,,,,,
689,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1943.png,353.5,689,8812.0,9320.2,20,8411.0,8967.7,13,1943,402.0,0,TRUE,0,0,FALSE,,,,,
690,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1945.png,370.0,690,9005.0,9177.0,18,8623.0,8808.0,8,1945,383.0,0,TRUE,1,0,FALSE,,,,,
691,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1947.png,373.0,691,8753.0,9060.0,21,8447.0,8688.0,15,1947,307.0,0,TRUE,1,0,FALSE,,,,,
692,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1949.png,306.4,692,8392.7,8971.1,7,8065.7,8665.8,2,1949,328.0,0,TRUE,0,0,FALSE,,,,,
693,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1951.png,356.5,693,8857.8,8959.2,14,8476.8,8603.7,7,1951,382.0,0,TRUE,1,0,FALSE,,,,,
694,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1953.png,306.8,694,8863.8,9040.8,10,8479.8,8735.0,5,1953,385.0,0,TRUE,1,0,FALSE,,,0,,small
695,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1955.png,338.6,695,8605.0,9253.6,15,8218.9,8916.0,9,1955,387.0,0,TRUE,0,0,FALSE,,,,,
696,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1957.png,335.6,696,8387.9,9220.7,9,8073.9,8886.1,4,1957,315.0,0,TRUE,1,0,FALSE,,,,,
697,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1959.png,305.8,697,7751.8,9090.4,17,7442.7,8785.7,13,1959,310.0,0,TRUE,1,0,FALSE,,,0,,small synapse
698,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1961.png,313.0,698,7956.0,8408.0,45,7606.0,8096.0,38,1961,351.0,0,TRUE,1,0,FALSE,,,0,,
699,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1963.png,314.0,699,7931.0,8575.0,34,7593.0,8262.0,29,1963,339.0,0,TRUE,1,0,FALSE,,,,,
700,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1965.png,370.4,700,7522.4,8646.9,17,7010.4,8277.5,14,1965,513.1,0,TRUE,1,1,FALSE,,,,,
701,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1967.png,361.5,701,7140.5,8774.2,8,6751.4,8413.7,3,1967,390.0,0,TRUE,0,0,FALSE,,,,,
702,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1969.png,303.8,702,7156.4,8727.5,16,6818.4,8424.7,9,1969,339.0,0,TRUE,0,0,FALSE,,,0.5,,just missed the IF PSD signal
703,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1971.png,369.4,703,7250.3,8533.5,15,6857.3,8165.1,12,1971,394.0,0,TRUE,0,1,FALSE,,,,onto mylen,
704,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1973.png,340.0,704,7225.0,8515.0,23,6874.0,8176.0,20,1973,352.0,0,TRUE,0,1,FALSE,,,,,
705,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1975.png,360.0,705,7193.0,8644.0,39,6779.0,8285.0,35,1975,415.0,0,TRUE,1,0,FALSE,,1,,,I still think its a synapse
706,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1977.png,328.0,706,7169.0,8683.0,44,6841.0,8356.0,39,1977,329.0,0,TRUE,0,0,FALSE,,,,,
707,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1979.png,305.0,707,7103.0,8618.0,51,6724.3,8314.0,45,1979,379.7,0,TRUE,0,0,FALSE,,,,,
708,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1981.png,473.0,708,7116.0,9014.0,24,6698.0,8542.0,16,1981,419.0,0,TRUE,1,1,FALSE,,,,,
709,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1983.png,386.0,709,6979.0,9007.0,41,6510.0,8622.0,37,1983,470.0,0,TRUE,0,1,FALSE,,,,,
710,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1985.png,468.0,710,6840.0,9212.0,46,6406.0,8745.0,42,1985,435.0,0,TRUE,1,0,FALSE,,1,0,,
711,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1987.png,341.0,711,6904.0,9262.0,41,6510.0,8922.0,33,1987,395.0,0,TRUE,1,0,FALSE,,,,,
712,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1989.png,350.0,712,7035.0,9190.0,22,6683.0,8841.0,15,1989,353.0,0,TRUE,0,0,FALSE,,,,,
713,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1991.png,317.7,713,7205.8,9315.1,12,6803.8,8998.4,5,1991,403.0,1,FALSE,1,0,FALSE,,,,,
714,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1993.png,311.0,714,7346.0,9275.0,25,7020.0,8965.0,20,1993,327.0,1,FALSE,0,0,FALSE,,,0,,
715,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1995.png,343.0,715,7594.0,8714.0,51,7169.5,8372.0,43,1995,425.5,0,TRUE,1,0,FALSE,,,,,
716,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1997.png,335.0,716,7717.0,8688.0,47,7320.0,8354.0,37,1997,398.0,1,FALSE,1,0,FALSE,,,,,
717,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1999.png,372.1,717,8026.0,9043.7,7,7660.7,8672.6,0,1999,366.3,1,FALSE,1,0,FALSE,,,0,,
718,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2001.png,358.5,718,8268.9,9283.4,8,7782.9,8925.9,4,2001,487.1,0,TRUE,1,0,FALSE,,1,,,
719,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2003.png,368.4,719,8260.0,9284.4,11,7953.9,8916.9,7,2003,307.0,0,TRUE,0,1,FALSE,,,,,
720,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2005.png,346.0,720,8176.0,9066.0,28,7804.0,8721.0,24,2005,373.0,0,TRUE,0,0,FALSE,,,,,
721,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2007.png,352.1,721,8280.0,8562.0,24,7860.0,8210.9,14,2007,421.0,0,TRUE,0,0,FALSE,,,,,
722,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2009.png,376.0,722,7473.0,8612.0,23,7115.0,8237.0,18,2009,359.0,0,TRUE,0,0,FALSE,,,,,
723,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2011.png,347.0,723,7253.0,8704.0,30,6866.0,8358.0,26,2011,388.0,0,TRUE,1,1,FALSE,,,,,
724,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2013.png,371.0,724,7340.0,8582.0,30,6905.0,8212.0,25,2013,436.0,0,TRUE,0,0,FALSE,,,,,
725,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2015.png,359.0,725,7396.0,8818.0,32,7015.0,8460.0,27,2015,382.0,0,TRUE,0,0,FALSE,,,,,
726,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2017.png,356.0,726,8192.0,9268.0,35,7766.0,8913.0,27,2017,427.0,0,TRUE,0,0,FALSE,,,,,
727,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2019.png,356.0,727,8078.0,9003.0,35,7706.0,8648.0,32,2019,373.0,0,TRUE,0,1,FALSE,,,,,
728,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2021.png,410.0,728,8006.0,8972.0,44,7499.0,8563.0,33,2021,508.0,1,FALSE,1,0,FALSE,,,,,
729,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2023.png,351.0,729,7666.0,8992.0,41,7344.0,8642.0,34,2023,323.0,0,TRUE,0,0,FALSE,,,,,
730,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2025.png,325.0,730,7625.0,9116.0,39,7261.0,8792.0,33,2025,365.0,0,TRUE,0,0,FALSE,,,,,
731,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2027.png,356.0,731,7608.0,9039.0,34,7251.0,8684.0,28,2027,358.0,0,TRUE,0,0,FALSE,,,,,
732,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2029.png,422.0,732,7333.0,9127.0,25,6874.0,8706.0,18,2029,460.0,0,TRUE,0,0,FALSE,,,,,
733,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2031.png,369.4,733,7717.7,8971.1,13,7386.6,8602.7,6,2031,332.1,0,TRUE,0,0,FALSE,,,,,
734,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2033.png,344.8,734,7686.7,9020.8,20,7328.0,8677.0,14,2033,359.7,0,TRUE,1,0,FALSE,,,0,,
735,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2035.png,369.3,735,7593.0,8935.3,21,7186.0,8567.0,13,2035,408.0,0,TRUE,1,0,FALSE,,,,,
736,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2037.png,366.4,736,7662.8,9181.9,19,7268.7,8816.5,12,2037,395.1,0,TRUE,1,0,FALSE,,,,,
737,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2039.png,421.0,737,7539.0,9318.0,23,7040.0,8898.0,16,2039,500.0,0,TRUE,0,0,FALSE,,,,,
738,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2041.png,403.0,738,8404.0,9262.0,24,7972.0,8860.0,19,2041,433.0,0,TRUE,1,1,FALSE,,,,,
739,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2043.png,343.0,739,8356.0,9239.0,31,7959.0,8897.0,23,2043,398.0,0,TRUE,0,0,FALSE,,,,,
740,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2045.png,365.0,740,8027.0,9116.0,28,7559.0,8752.0,19,2045,469.0,0,TRUE,1,0,FALSE,,,,,
741,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2047.png,322.0,741,7528.0,9172.0,27,7234.0,8851.0,22,2047,295.0,0,TRUE,0,0,FALSE,,,,,
742,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2049.png,424.0,742,8115.9,9282.0,21,7693.0,8859.0,11,2049,423.9,0,TRUE,0,0,FALSE,,,,,
743,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2051.png,391.3,743,9835.5,6888.9,9,9436.5,6498.6,3,2051,400.0,0,TRUE,0,0,FALSE,,,,,
744,15,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2053.png,573.8,744,9237.7,7324.0,20,8716.7,6751.2,5,2053,522.0,0,TRUE,0,0,FALSE,,,,,
745,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2055.png,487.3,745,8950.0,7320.4,6,8490.7,6834.1,-1,2055,460.3,0,TRUE,1,0,FALSE,,,0,,
746,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2057.png,349.4,746,9188.8,7459.7,8,8839.8,7111.3,1,2057,350.0,0,TRUE,1,0,FALSE,,,,,
747,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2059.png,372.7,747,9478.4,7549.0,5,9141.5,7177.3,1,2059,337.9,0,TRUE,1,1,FALSE,,1,0,,
748,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2061.png,454.0,748,8762.7,7350.3,17,8379.6,6897.3,4,2061,384.1,0,TRUE,0,0,FALSE,,,,,
749,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2063.png,344.5,749,9138.4,7407.7,3,8801.4,7064.2,-1,2063,337.9,0,TRUE,0,1,FALSE,,1,0,,
750,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2065.png,326.7,750,9390.9,7612.8,10,8956.9,7287.2,1,2065,435.0,0,TRUE,1,0,FALSE,,,,,
751,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2067.png,433.3,751,8206.6,7356.4,10,7781.6,6924.1,0,2067,426.1,0,TRUE,0,0,FALSE,,,,,
752,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2069.png,366.7,752,8921.4,7683.4,3,8615.4,7317.7,-1,2069,307.0,0,TRUE,0,0,FALSE,1,,,,
753,14,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2071.png,321.3,753,8684.3,8158.7,15,8212.2,7838.4,1,2071,473.0,0,TRUE,0,0,FALSE,,,,,
754,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2073.png,340.7,754,8743.2,7907.7,4,8422.3,7568.1,-1,2073,321.9,0,TRUE,0,0,FALSE,,,,,
755,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2075.png,406.7,755,8562.4,8418.3,8,8191.9,8012.6,1,2075,371.5,0,TRUE,0,0,FALSE,,,,,
756,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2077.png,390.4,756,9631.2,8243.4,7,9189.4,7854.0,1,2077,442.9,0,TRUE,0,0,FALSE,,,,,
757,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2079.png,305.6,757,9728.2,7154.6,3,9387.3,6850.1,-1,2079,341.9,0,TRUE,0,0,FALSE,,,,,
758,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2081.png,394.9,758,9919.0,7544.0,6,9543.0,7150.1,-1,2081,377.0,0,TRUE,1,0,FALSE,,,,,
759,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2083.png,348.9,759,9763.8,7772.4,5,9372.0,7424.5,-1,2083,392.8,0,TRUE,0,0,FALSE,,,,,
760,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2085.png,453.0,760,10304.3,8001.7,8,9944.3,7549.7,-1,2085,361.0,0,TRUE,0,0,FALSE,,,,,
761,14,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2087.png,400.9,761,9410.5,8471.6,14,8828.5,8071.7,0,2087,583.0,0,TRUE,0,0,FALSE,,,,,
762,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2089.png,370.9,762,8917.1,9350.6,9,8544.0,8980.7,0,2089,374.1,0,TRUE,1,0,FALSE,,,,,
763,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2091.png,336.2,763,8869.5,8039.8,5,8495.5,7704.6,0,2091,375.1,0,TRUE,0,0,FALSE,,,1,,
764,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2093.png,329.8,764,10211.6,9335.3,3,9857.8,9006.5,-1,2093,354.8,0,TRUE,0,0,FALSE,1,,,,
765,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2095.png,304.4,765,9525.9,9127.2,3,9190.9,8823.9,-1,2095,336.0,0,TRUE,0,0,FALSE,1,,,,
766,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2097.png,403.8,766,10053.8,8470.1,5,9664.4,8067.3,-1,2097,390.4,0,TRUE,0,0,FALSE,1,,,,
767,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2099.png,351.5,767,10185.9,8679.2,4,9888.9,8328.7,-1,2099,298.1,0,TRUE,0,0,FALSE,1,,,,
768,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2101.png,468.2,768,8778.4,8365.6,12,8341.3,7898.4,-1,2101,438.1,0,TRUE,0,0,FALSE,1,,,,
769,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2103.png,316.2,769,8716.2,8217.5,4,8402.1,7902.3,0,2103,315.1,0,TRUE,1,1,FALSE,,,,,
770,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2105.png,348.7,770,9823.9,8924.6,6,9495.1,8576.9,-1,2105,329.8,0,TRUE,0,0,FALSE,1,,,,
771,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2107.png,310.3,771,9709.1,8551.8,3,9418.1,8242.4,-1,2107,292.0,0,TRUE,0,0,FALSE,1,,0.5,,looks like PSD positive
772,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2109.png,386.2,772,9131.7,8783.1,9,8750.7,8397.9,0,2109,382.0,0,TRUE,0,0,FALSE,,,,,
773,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2111.png,302.0,773,9387.4,9258.5,2,9038.4,8957.4,-1,2111,350.0,0,TRUE,0,0,FALSE,1,,,,
774,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2113.png,355.6,774,8674.1,8913.9,3,8337.1,8559.3,-1,2113,338.0,1,FALSE,0,0,FALSE,1,,,,
775,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2115.png,301.1,775,8109.9,9320.1,3,7723.0,9020.0,-1,2115,387.9,0,TRUE,1,0,FALSE,1,,,,
776,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2117.png,399.8,776,7641.8,9290.3,12,7234.9,8891.5,-1,2117,408.0,0,TRUE,0,0,FALSE,1,,,,
777,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2119.png,351.4,777,8054.7,8894.7,3,7750.6,8544.3,-1,2119,305.1,0,TRUE,0,0,FALSE,1,,,,
778,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2121.png,344.2,778,7969.9,9295.5,6,7576.9,8952.3,-1,2121,394.0,0,TRUE,1,0,FALSE,1,,,,
779,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2123.png,402.6,779,7758.5,9063.2,6,7283.3,8661.6,-1,2123,476.2,0,TRUE,0,0,FALSE,1,,,,
780,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2125.png,377.9,780,8686.6,8753.1,7,8344.6,8376.2,-1,2125,343.0,0,TRUE,0,0,FALSE,1,,,,
781,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2127.png,316.3,781,7878.5,8745.6,2,7588.4,8430.4,-1,2127,291.1,0,TRUE,0,0,FALSE,1,,,,
782,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2129.png,294.2,782,8477.3,8517.6,2,8133.3,8224.4,-1,2129,344.9,0,TRUE,0,0,FALSE,1,,0,,maybe glia - cant tell without z
783,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2131.png,381.6,783,8489.6,8763.3,10,8048.6,8382.7,-1,2131,442.0,0,TRUE,0,0,FALSE,1,,,,
784,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2133.png,312.8,784,8103.0,8296.4,2,7716.2,7984.6,-1,2133,387.8,0,TRUE,0,0,FALSE,1,,0,,maybe glia
785,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2135.png,350.6,785,8713.7,8069.0,4,8349.9,7719.4,-1,2135,364.9,0,TRUE,1,0,FALSE,1,,,,
786,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2137.png,442.2,786,8287.8,7972.2,4,7958.8,7531.0,-1,2137,330.0,1,FALSE,0,0,FALSE,1,,,,
787,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2139.png,356.9,787,8714.3,6528.1,4,8243.6,6172.2,0,2139,471.7,0,TRUE,0,0,FALSE,,,,,
788,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2141.png,308.6,788,8369.9,6194.4,3,8031.0,5886.9,-1,2141,339.9,0,TRUE,1,0,FALSE,1,,,,
789,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2143.png,298.4,789,8896.4,6544.2,4,8507.5,6246.8,-1,2143,389.9,0,TRUE,0,0,FALSE,1,,,,
790,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2145.png,331.7,790,8796.6,6241.5,6,8337.7,5910.9,-1,2145,459.9,0,TRUE,0,0,FALSE,1,,,,
791,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2147.png,367.2,791,8712.0,6783.5,6,8352.3,6417.4,-1,2147,360.7,0,TRUE,0,0,FALSE,1,,,,
792,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2149.png,452.2,792,8389.9,6656.9,6,8075.8,6205.7,-1,2149,315.1,0,TRUE,0,0,FALSE,1,,,,
793,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2151.png,351.7,793,8768.8,5978.2,4,8424.9,5627.5,-1,2151,344.9,0,TRUE,0,0,FALSE,,,1,,
794,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2153.png,338.5,794,8357.5,5664.1,2,8071.4,5326.6,-1,2153,287.1,0,TRUE,1,0,FALSE,1,,0.5,,"small synapse, just missed IF PSD signal"
795,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2155.png,348.1,795,6614.9,8775.2,8,6205.9,8428.0,-1,2155,410.0,0,TRUE,0,0,FALSE,1,,,,
796,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2157.png,363.6,796,6634.3,8622.1,3,6267.4,8259.6,-1,2157,368.0,0,TRUE,0,0,FALSE,1,,,,
797,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2159.png,374.8,797,6186.6,8940.2,4,5837.7,8566.4,-1,2159,350.0,0,TRUE,0,0,FALSE,1,,,,
798,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2161.png,428.0,798,6181.2,9192.7,4,5838.2,8765.7,-1,2161,344.0,0,TRUE,0,0,FALSE,1,,,,
799,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2163.png,418.9,799,6915.1,9039.3,5,6475.5,8621.4,-1,2163,440.7,0,TRUE,1,0,FALSE,1,,,,
800,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2165.png,388.9,800,7059.3,9113.1,4,6682.4,8725.2,-1,2165,377.9,0,TRUE,0,0,FALSE,1,,,,
801,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2167.png,300.3,801,6999.9,9281.6,4,6558.1,8982.4,-1,2167,442.8,1,FALSE,1,0,FALSE,1,,,,
802,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2169.png,341.0,802,6751.7,9130.2,6,6391.7,8790.2,-1,2169,360.9,0,TRUE,0,0,FALSE,1,,,,
803,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2171.png,312.3,803,6427.4,9228.5,4,6022.4,8917.2,-1,2171,405.9,0,TRUE,0,0,FALSE,1,,,,
804,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2173.png,368.9,804,6494.5,9012.3,5,6027.7,8644.4,-1,2173,467.8,0,TRUE,1,0,FALSE,1,,,,
805,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2175.png,361.0,805,6343.4,8868.6,8,5962.3,8508.6,-1,2175,382.1,0,TRUE,0,0,FALSE,1,,,,
806,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2177.png,311.8,806,6414.0,8728.6,3,6040.0,8417.7,-1,2177,375.0,0,TRUE,0,0,FALSE,1,,,,
807,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2180.png,390.0,807,9137.0,5970.0,25,8714.0,5581.0,19,2180,424.0,0,TRUE,0,1,FALSE,,,,,
808,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2182.png,377.0,808,9281.0,5868.0,20,8932.0,5492.0,15,2182,350.0,0,TRUE,1,0,FALSE,,,,,
809,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2184.png,414.0,809,8214.0,6207.0,31,7762.0,5794.0,20,2184,453.0,0,TRUE,0,0,FALSE,,,,,
810,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2186.png,327.0,810,8764.0,5815.0,25,8444.0,5489.0,19,2186,321.0,0,TRUE,0,0,FALSE,,,0,,
811,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2188.png,376.8,811,8531.8,5592.9,4,8227.1,5217.1,1,2188,305.7,0,TRUE,1,1,FALSE,,,,,
812,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2190.png,345.6,812,8263.6,5817.9,8,7832.6,5473.3,3,2190,432.0,0,TRUE,1,0,FALSE,,,,,
813,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2192.png,417.0,813,8706.0,5975.0,23,8192.0,5559.0,14,2192,515.0,0,TRUE,1,1,FALSE,,,,,
814,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2194.png,362.0,814,8316.0,6059.0,49,7922.0,5698.0,40,2194,395.0,0,TRUE,0,0,FALSE,,,,,
815,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2196.png,440.0,815,8494.0,5675.0,23,8151.0,5236.0,19,2196,344.0,0,TRUE,0,1,FALSE,,,,,
